"Y","tick"
100.69809625749133,1.0
99.30190374250866,1.0
101.39597986810004,2.0
98.60402013189996,2.0
102.09343824971774,3.0
97.90656175028225,3.0
102.79025894976502,4.0
97.20974105023498,4.0
103.48622970990631,5.0
96.51377029009367,5.0
104.18113853070614,6.0
95.81886146929386,6.0
104.8747737362059,7.0
95.1252262637941,7.0
105.56692403840262,8.0
94.43307596159738,8.0
106.25737860160923,9.0
93.74262139839077,9.0
106.9459271066772,10.0
93.05407289332278,10.0
107.63235981506179,11.0
92.36764018493821,11.0
108.31646763271036,12.0
91.68353236728963,12.0
108.9980421737546,13.0
91.0019578262454,13.0
109.6768758239867,14.0
90.3231241760133,14.0
110.35276180410084,15.0
89.64723819589918,15.0
111.02549423267996,16.0
88.97450576732004,16.0
111.69486818890947,17.0
88.30513181109053,17.0
112.36067977499789,18.0
87.63932022500211,18.0
113.02272617828626,19.0
86.97727382171374,19.0
113.68080573302674,20.0
86.31919426697326,20.0
114.334717981812,21.0
85.665282018188,21.0
114.98426373663648,22.0
85.01573626336352,22.0
115.62924513957094,23.0
84.37075486042906,23.0
116.26946572303201,24.0
83.730534276968,24.0
116.90473046962796,25.0
83.09526953037202,25.0
117.5348458715631,26.0
82.46515412843691,26.0
118.15961998958187,27.0
81.84038001041813,27.0
118.77886251143562,28.0
81.22113748856437,28.0
119.39238480985348,29.0
80.60761519014652,29.0
119.99999999999999,30.0
80.0,30.0
120.60152299640217,31.0
79.39847700359783,31.0
121.1967705693282,32.0
78.8032294306718,32.0
121.78556140060108,33.0
78.21443859939892,33.0
122.36771613882986,34.0
77.63228386117012,34.0
122.94305745404185,35.0
77.05694254595815,35.0
123.51141009169892,36.0
76.48858990830107,36.0
124.07260092608192,37.0
75.92739907391807,37.0
124.62645901302633,38.0
75.37354098697367,38.0
125.1728156419935,39.0
74.8271843580065,39.0
125.71150438746157,40.0
74.28849561253843,40.0
126.24236115962029,41.0
73.75763884037971,41.0
126.76522425435434,42.0
73.23477574564566,42.0
127.27993440249993,43.0
72.72006559750005,43.0
127.78633481835989,44.0
72.21366518164011,44.0
128.2842712474619,45.0
71.7157287525381,45.0
128.77359201354602,46.0
71.22640798645395,46.0
129.2541480647668,47.0
70.74585193523319,47.0
129.72579301909576,48.0
70.27420698090424,48.0
130.1883832089109,49.0
69.81161679108912,49.0
130.64177772475912,50.0
69.35822227524088,50.0
131.08583845827883,51.0
68.91416154172117,51.0
131.5204301442689,52.0
68.47956985573111,52.0
131.9454204018917,53.0
68.05457959810829,53.0
132.3606797749979,54.0
67.63932022500211,54.0
132.76608177155967,55.0
67.23391822844033,55.0
133.16150290220165,56.0
66.83849709779832,56.0
133.54682271781695,57.0
66.45317728218305,57.0
133.92192384625704,58.0
66.07807615374296,58.0
134.28669202808447,59.0
65.71330797191551,59.0
134.64101615137753,60.0
65.35898384862246,60.0
134.9847882855758,61.0
65.01521171442417,61.0
135.31790371435707,62.0
64.68209628564293,62.0
135.64026096753472,63.0
64.35973903246528,63.0
135.95176185196667,64.0
64.04823814803332,64.0
136.252311481466,65.0
63.747688518534005,65.0
136.54181830570406,66.0
63.458181694295966,66.0
136.8201941380976,67.0
63.17980586190239,67.0
137.0873541826715,68.0
62.9126458173285,68.0
137.34321705988805,69.0
62.65678294011193,69.0
137.58770483143633,70.0
62.412295168563666,70.0
137.82074302397268,71.0
62.17925697602733,71.0
138.04226065180615,72.0
61.95773934819386,72.0
138.25219023852142,73.0
61.747809761478585,73.0
138.45046783753276,74.0
61.549532162467244,74.0
138.63703305156272,75.0
61.36296694843727,75.0
138.81182905103987,76.0
61.18817094896014,76.0
138.9748025914094,77.0
61.02519740859059,77.0
139.12590402935223,78.0
60.87409597064778,78.0
139.26508733790655,79.0
60.73491266209344,79.0
139.39231012048833,80.0
60.60768987951168,80.0
139.5075336238055,81.0
60.492466376194486,81.0
139.6107227496628,82.0
60.38927725033719,82.0
139.7018460656529,83.0
60.29815393434712,83.0
139.78087581473093,84.0
60.21912418526907,84.0
139.8477879236698,85.0
60.15221207633018,85.0
139.90256201039296,86.0
